,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
5564,0.9821426581785085,-0.07369171803998022,-0.013931903651721898,-0.00836846865297978,-0.07726418264026977,-0.01761839726792927,-0.43725265343382186,1,0,0,0,0
5911,-0.13027044190835935,-0.8130700639064405,-0.6119743703139916,-0.16113666082357253,-0.6082323228670364,-0.7886567910019778,-0.45631796436300526,1,0,0,0,0
15717,-0.3686446776412596,-0.08102591117938715,1.0990915759697244,-0.056053337885419136,1.1965362325835498,-0.6276904196175758,2.1070997505699247,0,0,0,1,0
1683,-0.20972852048599275,0.5038759916883149,0.2447451950236249,0.24948304645576638,0.349079693502405,0.39495662526671527,-0.13654070377806574,0,0,0,1,0
10015,-1.8783481706162946,-0.7929010327730716,-0.9347274475602959,-0.9267437279444044,-0.9377987547319261,0.25351887513267685,-0.16167225000289837,0,1,0,0,0
19700,-0.9248512276846935,-0.30563557607372416,-0.5716302356582036,-0.6256226092728893,-0.6056167162649342,-0.21100964921897333,-0.2353336785929251,0,1,0,0,0
17098,0.3464780295574412,1.9276262348756836,0.9780591720023604,1.1086937457736088,1.2566951844319028,1.704479642696784,2.0490372127401386,0,0,0,0,1
20178,-0.2891865990636262,-0.2011233238371755,-0.5170469946533138,-0.43400007920919775,-0.4434491069345916,1.2845353291242667,0.6616025401209297,0,0,0,0,1
14302,1.2999749724890424,-0.6856384581092453,-0.5407788385684833,-0.5170070737989996,-0.4199086475156709,-1.1870196093921526,-0.4381192584760575,0,0,0,0,1
15934,1.8561815225324763,-0.32305428477981557,-0.42686598777567003,-0.29447768404761593,-0.37544333527993184,-0.045884892177485835,0.5584765400948922,0,0,0,1,0
3019,-0.20972852048599275,-0.8002352259124784,-0.8682782845978214,-0.8322570426134598,-0.8619461632709594,0.1470326196354094,-1.2015983006856286,0,1,0,0,0
6829,1.2999749724890424,-0.701223618530485,-0.7401263274559066,-0.5708733149689774,-0.770399932197379,0.3547413513171784,0.328826203902456,1,0,0,0,0
4075,0.6643103438679749,0.8087033940449151,0.37289715216553987,0.08435211041009674,0.4353947113717808,2.329079695949667,2.540410937738151,1,0,0,0,0
5359,-0.2891865990636262,0.08170149910120394,0.3871362585146415,-0.252974186752715,0.41446985855496243,0.07612951229244333,2.1937602547934856,1,0,0,0,0
1307,-0.448102756218893,-0.30517718900251123,-0.5740034200497205,-0.4331170260752637,-0.5768450436418089,0.32352713999247235,-0.5282461828685607,0,1,0,0,0
9461,-0.3686446776412596,-0.5568316910984112,-0.5858693420073052,-0.7395364635503833,-0.5899230766523204,-0.8136071049444912,-0.4294532080537014,1,0,0,0,0
8190,0.5848522652903415,-0.6375078156318874,-0.7757240933286607,-0.8101807142651082,-0.7285502265637422,0.7755805073728663,2.372280893494021,0,0,0,0,1
14902,-0.448102756218893,-0.4610287932149083,-0.41737325020960225,-0.13994338560915504,-0.21327572594958932,-0.6885923462662851,-0.6565037291194308,0,0,0,0,1
13080,-1.3221416205728607,6.235547930134825,6.69268718677516,6.38493622102963,7.152272465570484,-0.15874032064320123,-0.7847612753703008,0,1,0,0,0
1497,-1.560515856305761,-0.19333074362655564,-0.6689307957103983,-0.509942648727527,-0.6814693077259009,1.5495666175220637,1.1469013637728704,0,1,0,0,0
459,1.8561815225324763,-0.9290419929233126,-0.7163944835407371,-0.06753302862656195,-0.6526976351027756,-1.4217841667415416,2.540410937738151,0,0,0,1,0
4357,0.9026845796008751,0.217384072180232,0.5366468751802089,0.11614202323172299,0.6891085517757038,-0.987996113576448,1.388684170556605,1,0,0,0,0
15760,1.8561815225324763,-0.7103913599547437,-0.4482246472993225,-0.7386534104164492,-0.3623653022694204,-0.7117003374493303,0.37388966609870766,0,0,0,1,0
128,0.9026845796008751,1.0796101531317583,0.323060279943684,0.16824215813383264,0.4040074321465532,1.9390336488736633,1.7734568093092153,0,0,0,1,0
7283,0.6643103438679749,-0.5192439512589507,-0.34617771846409395,0.40666650429602946,-0.2577410381853284,-0.6879606927487532,-0.7093666366958029,1,0,0,0,0
19822,-0.5275608347965265,-0.5715000773772251,-0.5882425263988221,-0.21235374259174813,-0.5977698964586272,-0.9395693438989955,-1.3662532587103942,0,1,0,0,0
14009,1.8561815225324763,-0.571958464448438,-0.7709777245456267,-0.8057654485954379,-0.7547062925847652,1.1897346637013404,1.7743234143514508,0,0,0,0,1
2482,0.5848522652903415,-0.9272084446384609,-0.9821911353906347,-0.9850252347840526,-0.9822640669676652,-0.42366633345474325,-1.2293296620371679,0,1,0,0,0
14798,-0.9248512276846935,-0.28225783544186456,-0.00918553486868801,0.09141653548156925,0.001204015422799197,-0.8913531253940538,-0.5516445190089222,0,0,0,0,1
11091,-0.8453931491070601,0.25726374737575713,0.6434401727984714,0.41373092936750194,0.5923311074979187,-0.10241788199659897,-0.5750428551492835,1,0,0,0,0
17827,-2.0372643277715614,0.8224550061813031,0.7193820733270135,1.0009612634336533,0.7885016026555912,1.1713114361066579,0.5706090106861907,1,0,0,0,0
2896,1.8561815225324763,-1.013385214026492,-0.9940570573482195,-0.9232115154086682,-1.0528854452244272,-1.2939269672344416,-1.4243157965401798,0,1,0,0,0
14882,0.5848522652903415,-0.8479074813186235,-0.9798179509991178,-0.8984860276585145,-0.9456455745382331,0.024228648268564974,-0.14867317436936425,0,0,0,0,1
8157,0.5848522652903415,-0.03243688163081628,-0.1895475486239757,-0.23884533660977,-0.14788556089703184,0.388482176712012,0.1537719853708631,1,0,0,0,0
20556,-0.9248512276846935,0.10966311044519284,0.6458133571899883,0.3978359729566888,0.6524900593462716,-1.0104724512419612,-0.4710502500810106,0,1,0,0,0
13331,-1.1632254634175938,0.0037756969950053965,-0.0305441943923405,0.5258786773771278,0.029975688045924487,-0.11789339317613265,-0.514380502192791,0,1,0,0,0
4813,0.5053941867127081,-0.4624039544285471,0.7122625201524627,1.4018673862397175,0.7623455366345682,-1.218128545130603,-0.4710502500810106,1,0,0,0,0
13846,-1.4810577777281275,-0.2167084842584152,-0.34617771846409395,-0.22206732706502283,-0.35974969566731807,-0.2609102771040006,-0.9433499980994172,0,1,0,0,0
14561,-0.9248512276846935,-0.6929726512486523,-0.8326805187250673,-0.7704433232380754,-0.770399932197379,0.986658057814806,0.2638308257347854,0,0,0,0,1
17432,-0.6070189133741599,-0.6663862011183022,-0.6997821928001184,-0.6114937591299442,-0.6500820285006732,-0.38239830364265315,-0.6521707039082527,0,0,0,0,1
16347,-1.004309306262327,-0.4449852457224557,-0.5384056541769664,-0.10991957905539693,-0.6291571756838549,-0.5423645569576295,-0.6461044686126035,0,1,0,0,0
11474,-0.9248512276846935,-0.4747804053512963,-0.1895475486239757,0.3333730941795023,-0.17665723352015714,-0.5706836896603136,0.08531018703425003,1,0,0,0,0
11185,0.5053941867127081,-0.700765231459272,-0.7852168308947285,-0.692734647451878,-0.7573218991868675,0.6259838993040401,0.08531018703425003,1,0,0,0,0
13639,1.8561815225324763,-0.6462171699849331,-0.638079398620678,-0.6468158844873068,-0.595154289856525,-0.9866275309551287,-1.1262036620111306,0,1,0,0,0
20032,-0.20972852048599275,0.26322277930152527,0.25661111698120964,0.4260936732425788,0.37262015292132566,-0.7653382486464217,-1.1201374267154813,0,1,0,0,0
2615,-0.7659350705294268,-0.4133565378087633,-0.41025369703505143,-0.49404769231671397,-0.412061827709364,-0.4793571185838136,-1.0846066199838214,0,0,0,0,1
2113,0.02864571524690751,-0.25612977238272744,-0.03291737878385744,0.4075495574299635,-0.02756765720032609,-1.2948744475107394,-1.2743931242334197,0,1,0,0,0
1411,0.5053941867127081,0.6450592096218982,0.3586580458164382,0.3589816350635901,0.4249322849633716,0.6345112217907222,0.2283000190031254,0,0,0,1,0
7853,0.3464780295574412,0.09728665952244366,0.2447451950236249,0.7890285112894784,0.38569818593183713,-0.24406618330314753,-0.13914051890477255,1,0,0,0,0
19518,0.3464780295574412,-0.8905374789414262,-0.7852168308947285,-0.7307059322110426,-0.8044028180247089,-1.4996354627773594,-1.0880730401527638,0,1,0,0,0
11516,-0.9248512276846935,0.8880043573647525,0.9472077749126401,0.17089131753563483,0.7754235696450796,0.9999754194761057,2.540410937738151,0,0,0,0,1
1661,-1.004309306262327,0.35994245132745406,-0.2631162647610009,-0.07459745369803444,-0.18711965992856633,1.9469819556359405,0.983979615832576,0,1,0,0,0
1701,0.10810379382454094,0.63910017769613,0.5556323503123445,0.3104137126972167,0.5714062546811004,-0.12178858986757995,-0.19806966177679394,0,0,0,1,0
1985,-1.2426835419952273,1.1002375713363404,1.1774066608897835,0.7219164731104897,1.1076056081120715,-0.8099750972186823,-0.5923749559939958,0,1,0,0,0
805,0.3464780295574412,-0.6764707166849867,-0.678423533276466,-0.6150259716656805,-0.7311658331658445,-0.023566467891355667,-0.5265129727840895,0,0,0,1,0
14428,0.18756187240217437,-0.20799912990536948,0.21864016671693853,-0.31478790612809937,0.26014906903092677,-0.4698296780277061,0.04891277526035447,0,0,0,0,1
8554,0.9821426581785085,-1.171528753594954,-1.2290023121083968,-1.204905465133634,-1.2464403337799974,0.7260483440397327,0.34962472491611063,1,0,0,0,0
8197,1.1410588153337755,-0.05948171883237931,-0.01630508804323884,-0.17261635156471533,0.11367509931319805,-0.23664425447214665,-0.02561525837190785,0,0,0,0,1
5012,1.2205168939114088,-0.4005216998148012,-0.17768162666639098,-0.564691943031439,-0.14265434769282725,-1.02515839552458,-0.15907243487619155,1,0,0,0,0
19500,-0.3686446776412596,-0.21716687132962814,-0.18717436423245876,0.03755029431159145,-0.15311677410123645,-0.3605536194946718,-0.9407501829727104,0,1,0,0,0
4494,1.8561815225324763,-0.9927577958219101,-1.0035497949142873,-0.8755266461762288,-0.9848796735697675,-0.9346740291381225,-0.8471568384112647,1,0,0,0,0
17574,-0.05081236333072591,-0.25062912752817224,0.2447451950236249,0.21239481483053577,0.2287617898056992,-0.7934468301765952,-0.07327853569486631,1,0,0,0,0
7228,0.9026845796008751,-0.49678298476951704,,0.4358072577158535,-0.18973526653066863,-0.8480322216499848,-0.6010410064163518,1,0,0,0,0
992,0.2670199509798078,-1.0230113425219638,-1.1008503549664819,-1.131612055017107,-1.154894102706417,0.17772045302883854,-0.7093666366958029,0,1,0,0,0
16717,-0.7659350705294268,-0.3551413797647209,-0.41262688142656834,-0.34039644701218713,-0.35713408906521577,-0.2938088978087917,-0.3722572752661512,1,0,0,0,0
9268,1.1410588153337755,-0.6462171699849331,-0.6974090084086015,-0.8251926175419873,-0.770399932197379,0.5568704769274151,0.8678545401730045,0,0,0,1,0
20483,-0.8453931491070601,-0.18645493755836165,-0.39601459068594974,-0.12581453546621005,-0.315284383431579,0.9079119192958183,0.09397623745660612,1,0,0,0,0
9072,0.5848522652903415,-0.6558432984804047,-0.5241665478278646,-0.6600616814963176,-0.5480733710186836,-0.9750998542601698,-0.9398835779304747,0,1,0,0,0
16271,0.10810379382454094,-0.5164936288316732,-0.5455252073515172,-0.40485932578937367,-0.5794606502439111,-1.1005883530765252,-1.2215302166570474,0,1,0,0,0
20393,-1.004309306262327,-0.13419881144008733,-0.343804534072577,0.5135159335020509,-0.3048219570231698,0.9923955772657217,0.8305905233568733,1,0,0,0,0
13371,-1.004309306262327,-0.2391694507478489,-0.3888950375113989,0.033135028641921145,-0.262972251389533,0.02812384496001228,-0.6530373089504884,0,1,0,0,0
8182,0.6643103438679749,-0.3766855721117287,-0.4956883351296614,-0.5081765424596589,-0.4486803201387962,0.6246679544758487,0.2941620022130317,1,0,0,0,0
3000,-1.4810577777281275,-0.8281968372564673,-0.929981078777262,-0.864046955435086,-0.8540993434646525,0.14619041494536636,-0.9008863510298724,0,1,0,0,0
14318,1.2205168939114088,-0.9065810264338788,-0.7591118025880421,-0.49139853291491176,-0.7520906859826629,-1.0195261516599199,-1.0178780317316796,0,0,0,0,1
12622,-0.7659350705294268,1.0378969296513814,0.6339474352324036,0.9656391380762908,0.9297443591691154,0.5153392581496868,-0.1946032416078515,0,1,0,0,0
10133,0.42593610813507465,-0.40006331274358825,-0.557391129309102,-0.4693222045665602,-0.5297641248039675,0.5995070893608242,0.12864043914603046,1,0,0,0,0
20555,-1.4015996991504942,0.2820166492212555,0.20202787597631994,0.24241862138429388,0.3019987746645636,-0.3596061392183739,-0.30206226684506693,0,1,0,0,0
15604,-0.9248512276846935,0.32648019512890997,-0.134964307619086,-0.17968077663618784,-0.14788556089703184,1.4556607945823081,0.8817202208487742,1,0,0,0,0
12230,-0.448102756218893,0.9352182256996845,1.3245440931638341,1.1872854746937405,1.4580968927937796,-1.0980091012132696,-0.8436904182423222,0,1,0,0,0
2636,0.8232265010232418,-0.6645526528334504,-0.7116481147577032,-0.7828060671131523,-0.7520906859826629,-0.9353056826556546,-1.102805325870769,0,0,0,0,1
3515,0.42593610813507465,-0.41427331195118916,-0.32956542772347536,-0.26975219629746217,-0.2577410381853284,0.1466115172903881,-0.09667687183522775,1,0,0,0,0
10292,-0.7659350705294268,-0.16995300299469607,-0.6048548171394408,-0.4604916732272196,-0.5768450436418089,2.8224537309352775,2.205026120342548,1,0,0,0,0
8460,0.8232265010232418,-0.673720394257709,-0.7496190650219743,-0.6936177005858121,-0.7677843255952767,-0.17863740644545903,0.20403507782052838,1,0,0,0,0
17354,-0.05081236333072591,0.10370407851942472,-0.14208386079363683,-0.03662616893886977,-0.09557342885498586,0.42043331714050547,-0.4216537626735809,1,0,0,0,0
6397,-0.5275608347965265,0.33152245291225224,0.2494915638066588,-0.17526551096651752,0.2313773964078015,0.4075896956173546,0.6009401871644371,0,1,0,0,0
13000,-0.8453931491070601,-0.3693513789723218,-0.5336592853939325,-0.45960862009328557,-0.3623653022694204,0.18772163372309464,-0.5637769896002207,0,1,0,0,0
3638,0.42593610813507465,-0.4802810502058515,-0.4221196189926361,-0.3050743216548247,-0.4172930409135686,-0.11089256669015304,-0.19287003152338028,1,0,0,0,0
15452,-1.957806249193928,1.4715310990188157,0.8451608460774116,0.756355545333918,0.7885016026555912,0.9079645570889457,0.35482435516952426,0,0,0,0,1
19689,-0.6070189133741599,-0.551789433315069,-0.49806151952117833,-0.4348831323431318,-0.42775546732197783,-1.1519102013759994,-1.0664079140968736,0,1,0,0,0
7333,0.42593610813507465,0.265056327586377,0.8570267680349962,1.466330265016904,0.8068108488703073,-0.9816795784011281,-0.15127298949607107,1,0,0,0,0
4740,0.5053941867127081,0.4039476101638956,0.8095630802046574,0.18237100827677766,0.7440362904198521,-0.40798027110269874,2.540410937738151,1,0,0,0,0
358,-0.13027044190835935,-0.18645493755836165,-0.41025369703505143,-0.11345179159113318,-0.37805894188203415,0.5051801640760472,0.6260717333892697,0,0,0,1,0
10242,-0.2891865990636262,-0.6847216839668194,-0.8920101285129909,-0.8296078832116576,-0.9142582953130054,1.7246925552578078,0.548077279588065,1,0,0,0,0
20161,0.9821426581785085,-0.5627907230241793,-0.5384056541769664,-0.5585105710939005,-0.6160791426733433,-0.6982777002017757,-0.3956556114065127,0,0,0,0,1
14845,0.02864571524690751,-0.3867700876784132,-0.2109062081476282,0.19826596468759078,-0.27081907119583987,-0.8688241499354127,-0.9260178972547051,0,0,0,0,1
9953,-0.8453931491070601,-0.3794358945390063,-0.3271922433319584,-0.4039762726554396,-0.3388248428504997,-0.08631071729953314,-0.2760641155779987,0,1,0,0,0
18264,-0.2891865990636262,-0.8277384501852544,-0.7353799586728726,-0.9338081530158769,-0.8514837368625503,-0.2521197656516803,1.178965750335588,0,0,0,1,0
17777,-1.3221416205728607,4.741664465051877,4.817871517476775,5.9734334606163575,5.2716513186589316,0.7215741316238813,0.6902005065147048,1,0,0,0,0
3217,1.4588911296443092,-0.7227678108774929,-0.6404525830121949,-0.6468158844873068,-0.6762380945216963,-1.3067179509644642,-1.3263894267675562,0,1,0,0,0
8951,0.8232265010232418,-1.110563273123634,-1.1720458867119903,-1.1369103738207111,-1.1705877423190307,-0.9188826911998228,-0.09061063653957849,1,0,0,0,0
14900,-1.4810577777281275,-0.43535911722698406,-0.2939676618507212,-0.37571857236954964,-0.2838971042063514,-0.891774227739075,-0.6799020652597922,0,0,0,0,1
6129,-1.4015996991504942,-0.1085291354521631,-0.025797825609306612,0.7784318736822696,0.08228782008797046,-0.16221441498962727,-0.5707098299381056,0,1,0,0,0
6610,1.4588911296443092,-0.21441654890235054,-0.44110509412477167,-0.46225777949508773,-0.3623653022694204,1.0650357317819006,0.8149916325966323,0,1,0,0,0
13448,-1.8783481706162946,1.05485725128626,1.4265910219990627,0.6874774008870612,0.8172732752787164,-0.707173487240351,-0.9953463006335537,0,1,0,0,0
20328,-0.9248512276846935,3.4737658260769053,2.4945239981816876,1.751556427277606,2.1643106753614005,0.7947933018644644,2.125298456456872,1,0,0,0,0
18236,-0.7659350705294268,-0.7108497470259566,-0.592988895181856,-0.3677710941641431,-0.5088392719871491,0.020228175990862348,0.5992069770799658,0,0,0,1,0
887,-1.004309306262327,1.8386991430603747,3.7024748534638117,2.846542313355843,3.6709000781723247,-0.5070445977689658,0.060178640809417386,1,0,0,0,0
12326,-1.2426835419952273,0.5891359869339204,0.5129150312650395,0.4207953544389744,0.4327791047696785,-0.26796374138310775,-1.0161448216472082,0,1,0,0,0
19120,1.8561815225324763,-0.4651542768558247,-0.343804534072577,-0.6980329662554823,-0.3937525814946479,-0.7108581327592877,0.32189336356457116,1,0,0,0,0
5127,0.9821426581785085,-0.9074978005763047,-0.8920101285129909,-0.6141429185317464,-0.8619461632709594,-1.0874815425877364,-0.9104190064944641,1,0,0,0,0
3584,-0.13027044190835935,0.891213066863243,0.9021172714738181,0.7298639513158962,0.9166663261586038,0.4852830782737896,2.145230372428291,1,0,0,0,0
1089,0.3464780295574412,-0.18049590563259352,-0.049529669524476044,-0.23443007094009968,-0.13219192128441803,-1.1201696121200169,-1.2700600990222415,0,1,0,0,0
17241,1.617807286799576,-0.38997879717690376,-0.3604168248131956,-0.13994338560915504,-0.3126687768294767,-0.18416437472386393,0.38428892660553493,1,0,0,0,0
19403,-0.8453931491070601,-1.0289703744477319,-1.1079699081410328,-1.0406575822218984,-1.120891216879087,0.27146836258921114,-0.2370668886773963,0,1,0,0,0
3151,-1.4015996991504942,0.639558564767343,0.5413932439632428,0.10024706682090986,0.16860283795734632,0.011069199986648575,-0.7457640484696985,0,1,0,0,0
11038,-0.9248512276846935,0.15366826928163438,-0.4458514629078056,-0.21676900826141846,-0.40159940130095484,3.8173606588412885,2.540410937738151,1,0,0,0,0
533,1.8561815225324763,-0.6480507182697849,-0.6499453205782627,-0.7024482319251526,-0.613463536071241,-0.052569891904699476,0.07317771644295151,0,0,0,1,0
8657,0.18756187240217437,0.4112818033033025,0.45358542147711595,0.1956168052857886,0.4693975971991107,0.9020164864655194,1.5403400529478366,1,0,0,0,0
15712,1.8561815225324763,-0.4170236343784668,-0.3651631935962295,-0.7165770820680977,-0.37544333527993184,-0.09973335454708797,2.540402271687729,0,0,0,1,0
7328,0.3464780295574412,-0.10348687766882085,0.2447451950236249,0.6009381937615231,0.244455429418313,-0.8571911976541986,-0.33499325845002004,1,0,0,0,0
14006,1.8561815225324763,-0.5027420166952852,-0.7733509089371438,-0.7863382796488886,-0.7207034067574353,0.8007940102810184,1.747458658042147,0,0,0,0,1
8869,1.8561815225324763,-0.35055750905259153,-0.5028078883042122,-0.6883193817822076,-0.5637670106312974,2.32944816050156,2.540410937738151,1,0,0,0,0
8223,-0.6070189133741599,0.048239242902659865,1.1655407389321988,1.323275657319586,1.2279235118087775,-1.3387217291860851,0.1035088929211978,0,0,0,0,1
18377,-1.7988900920386612,2.9979600461578815,1.5737284542731131,1.9528925418145722,1.669961027564066,2.375558867281395,2.3098853304530573,1,0,0,0,0
567,1.8561815225324763,-0.03152010748839042,-0.24175760523734846,-0.2706352494313962,-0.2211225457558962,0.3888506412639058,0.1945024223559367,0,0,0,1,0
4715,1.8561815225324763,-0.47111330878159285,-0.5906157107903391,-0.7024482319251526,-0.647466421898571,0.8890149515629858,2.540410937738151,1,0,0,0,0
10123,-1.3221416205728607,0.8155792001131091,0.8356681085113438,0.09406569488337144,0.927128752567013,-0.06351855287525392,-0.3514587542524966,1,0,0,0,0
10221,-1.0837673848399605,-0.44956911643458497,0.20914742915087076,0.10907759816025049,0.2156837567951877,-1.0306327260098573,-0.2760641155779987,1,0,0,0,0
8269,0.10810379382454094,0.8265804898222195,1.3459027526874865,0.2856882249470629,1.337778989097074,0.014595932126202145,0.8617883048773551,0,0,0,0,1
2734,0.42593610813507465,0.10095375609214711,0.040651337353167796,0.17795574260710734,0.05874736066904977,-0.3486574782478195,-1.1322698973067797,0,1,0,0,0
6680,1.3794330510666757,-1.0839768229932838,-1.1008503549664819,-1.1263137362135025,-1.1627409225127239,-0.8625076147600929,0.2655640358192566,0,1,0,0,0
16102,1.3794330510666757,-0.18783009877200046,-0.13733749201060294,-0.13552811993948474,-0.08249539584447436,0.20725025497345895,0.6694019855010501,0,0,0,0,1
13256,-0.13027044190835935,-0.1548262296446693,-0.469583306822975,-0.3130217998602312,-0.34144044945260194,1.4149191427014949,0.2785631114527907,0,1,0,0,0
5439,1.061600736756142,-0.26346396552213436,-0.3366849808980262,-0.4578425138254174,-0.2786658910021468,1.1631525781718695,1.847118237899242,1,0,0,0,0
12739,-0.05081236333072591,0.7055663030220053,0.6125887757087511,0.5355922618504025,0.8643541941165578,-0.23201212867691212,-0.37139067022391564,0,1,0,0,0
2759,-1.4015996991504942,0.10828794923155403,0.17117647888659968,1.0760207798180486,0.21306815019308542,-0.655693725561494,-1.162601073785026,0,1,0,0,0
9607,0.5848522652903415,0.3255634209864841,0.47731726539228536,0.6406755847885559,0.5583282216705888,-0.8217659628792795,-1.2007316956433929,0,1,0,0,0
974,0.8232265010232418,-0.9689216681188377,-1.0011766105227702,-1.1166001517402278,-1.0398074122139158,-0.7269652974563535,0.27423008624161266,0,1,0,0,0
12657,0.42593610813507465,-0.6219226552106477,-0.6001084483564069,-0.40839153832510994,-0.6056167162649342,-0.6109516014029781,-1.2241300317837542,0,1,0,0,0
3127,-1.0837673848399605,-0.32534622013588027,-0.4197464346011192,-0.4490119824860768,-0.4800675993640238,-0.25359362385925505,-1.1989984855589217,0,1,0,0,0
10488,-1.004309306262327,0.20546600832869577,0.4417194995195312,0.9991951571657851,0.49816926982223597,-0.5447858954415021,-0.8714217795938617,1,0,0,0,0
17594,0.18756187240217437,-0.9258332834248221,-0.9655788446500161,-1.0954068765258103,-1.0267293792034042,-0.12931579428483614,0.503880422434049,1,0,0,0,0
19327,0.6643103438679749,-0.07644204046725782,-0.044783300741442156,-0.2547402930205831,-0.06680175623186058,-0.12442047952396318,-0.5230465526151471,1,0,0,0,0
17166,0.2670199509798078,-0.15528461671588223,-0.595362079573373,-0.5399664552812852,-0.5663826172333997,5.858285811780274,2.540410937738151,0,0,0,0,1
11462,-0.7659350705294268,0.537338247886859,0.5983496693596495,0.3095306595632826,0.6707993055609878,0.39706213699182163,0.6529364896985735,1,0,0,0,0
19056,-0.5275608347965265,-0.3326804132752872,-0.5028078883042122,-0.3748355192356156,-0.40421500790305714,0.49828461317632317,-0.7890943005814789,0,1,0,0,0
6200,0.5053941867127081,-0.4238994404466608,-0.48144922878055973,-0.5302528708080105,-0.37544333527993184,-0.19511303569441837,0.07577753156965834,1,0,0,0,0
17930,0.2670199509798078,-0.5279533056119965,-0.6262134766630932,-0.6644769471659879,-0.595154289856525,0.7007295655453256,0.6330045737271546,1,0,0,0,0
18192,-1.004309306262327,-0.5508726591726432,-0.39364140629443284,-0.5487969866206258,-0.3623653022694204,-0.0874687487483419,-0.24919935926869483,1,0,0,0,0
13120,-0.9248512276846935,-0.6838049098243936,-0.7970827528523131,-0.7059804444608889,-0.8410213104541411,0.28425934631923405,-0.47884969546113104,0,1,0,0,0
18680,-0.5275608347965265,-0.088818491390007,0.20440106036783687,-0.10991957905539693,-0.5480733710186836,-0.37602913067420574,0.8071921872165119,0,0,0,0,1
19894,0.2670199509798078,-0.5870852377984648,-0.4150000658180853,0.001345115820294904,-0.30220635042106747,-1.3297733043543818,-1.397451040230876,0,1,0,0,0
19622,0.5848522652903415,-1.1861971398737678,-1.2479877872405323,-1.234929271687392,-1.285674432811532,0.06807592994391053,-1.1426691578136072,0,1,0,0,0
221,0.8232265010232418,-0.28317460958429047,-0.21565257693066206,-0.1805638297701219,-0.14003874109072495,-0.41845519193510433,-0.48404932571454473,0,0,0,1,0
5297,-0.6070189133741599,-0.8735771573065477,-0.6523185049697796,-0.40662543205724183,-0.7207034067574353,-0.9577820203211679,1.240494708334316,1,0,0,0,0
15302,0.5848522652903415,-0.30196847950402067,-0.2726090023270687,-0.5417325615491533,-0.29435953061476056,-0.12931579428483614,-0.07674495586380875,0,0,0,0,1
5405,0.6643103438679749,-0.7612723248593792,-0.8279341499420334,-0.8269587238098554,-0.7782467520036859,0.1961963184166492,1.0758397503095505,1,0,0,0,0
13456,-1.004309306262327,-0.6856384581092453,-0.846919625074169,-0.7050973913269548,-0.7677843255952767,0.5651872482415861,-0.642638048443661,0,1,0,0,0
2489,0.02864571524690751,-0.31984557528132507,-0.24650397402038232,-0.10550431338572662,-0.2211225457558962,-0.45124853705364015,-1.3116571410495508,0,1,0,0,0
16397,-0.6070189133741599,-1.0037590855310206,-1.1032235393579988,-1.0980560359276126,-1.1575097093085192,-0.5131505817717751,-0.622706132472242,0,1,0,0,0
15154,-1.7988900920386612,1.605838510884205,0.6054692225342003,1.1192903833808177,0.7074177979904199,2.0456251799571863,1.5646049941304336,1,0,0,0,0
7436,1.2999749724890424,-0.35055750905259153,-0.39601459068594974,-0.09755683518032006,-0.3074375636252721,-0.2655950406923629,-0.39912203157545506,1,0,0,0,0
11226,-0.20972852048599275,-0.47982266313463856,-0.6618112425358474,-0.6097276528620761,-0.4826832059661261,0.36884827987539265,0.3149605232266863,1,0,0,0,0
70,-0.20972852048599275,-0.8561584486004563,-0.9157419724281604,-0.9126148778014594,-0.9744172471613582,-1.1047467387336107,-1.0776737796459366,0,0,0,1,0
18479,-0.7659350705294268,0.2902676165030883,-0.13021793883605212,-0.037509222072803834,-0.12434510147811115,0.9210713675777344,0.8141250275543968,1,0,0,0,0
13401,-1.004309306262327,1.1103220869030248,1.0136569378751146,1.733012311464991,0.9899033110174682,-0.12052528283251587,-0.7613629392299394,0,1,0,0,0
16113,1.3794330510666757,-0.1548262296446693,-0.19192073301549264,0.0031112220881630284,-0.058954936425553675,0.07949833105261403,0.5680091955594839,0,0,0,0,1
16763,0.02864571524690751,0.5313792159610908,0.325433464335201,0.9435628097279393,0.5138629094348498,0.7443662960481603,0.4631499854489753,0,0,0,0,1
864,-1.1632254634175938,6.2172124472863075,5.826474883871476,5.908970581839171,6.140032710556895,1.0325055756290031,0.6494700695296312,0,0,0,1,0
12501,1.8561815225324763,-0.32947170377679663,-0.4055073282520175,-0.6212073436032189,-0.37021212207572723,-0.3801875163312912,-0.41558752737793164,0,1,0,0,0
41,1.7767234439548427,-0.7791494206366836,-0.5384056541769664,-0.8022332360597016,-0.6553132417048778,-1.3609348778859602,-0.4927153761369008,0,0,0,1,0
5701,0.10810379382454094,-0.26300557845092143,-0.3366849808980262,-0.2971268434494181,-0.32574680983998816,0.8766977079711122,0.8175914477233391,1,0,0,0,0
614,1.617807286799576,-0.5233694348998672,-0.5265397322193817,-0.7192262414698998,-0.5533045842228882,-0.8794043463540734,-0.16773848529854762,0,0,0,1,0
5529,1.2205168939114088,-0.3821862169662839,-0.550271576134551,-0.593832696451263,-0.5689982238355019,1.1358862013317386,1.2924910108684526,1,0,0,0,0
